prompt,prompt_len,target
"DR1 human cancer cells were generated as previously described \[[@CR18]\]. The pFDR1 vector \[[@CR26]\] was kindly provided by Frank Edenhofer (University of Würzburg, Würzburg, Germany). M13SV1-mCherry-Cre human breast epithelial cells were derived from M13SV1 human breast epithelial cells \[[@CR27]\] by stable transduction with the pcDNA-mCherry-P2A-Cre vector. This vector was derived by excising the mCherry-P2A-Cre sequence of pLM-CMV-R-Cre (a gift from Michel Sadelain",131,1
" and Ancient Golf Club (but not The R&A) had a male-only membership policy; in 2012, former British Prime Minister Gordon Brown called on the club to abandon this in favour of a non-discriminatory policy, as did  Louise Richardson; the Principal and Vice-Chancellor of the University of St Andrews.  On 18 September 2014, the club voted in favour of admitting female members. In February 2015 the club's first female honorary members were announced – Anne, Princess Royal, Laura Davies, Renee Powell, Belle Robertson, Lally Segard, Annika Sörenstam",133,0
" they deserved, Quiet Riot is a 22 and Slade is a 97.  The fact that Quiet Riot, an American band, made its mark with a fabulous single recorded a decade earlier by a lovable English band the American people never took a shine to goes to show that life is brutally unfair. Obviously, not everyone needs to be told that, certainly not all those black musicians who paved the way for Elvis. Or anyone living in Iraq. Still, the inability of the American people to appreciate the greatness of Slade, concomitant with its willful ignoring of Love, its giving the thumbs down to Graham Parker",123,0
" targets. We are certainly aiming high.  ""We are still up in the fight and we are aiming to try to get as many points as we can. We are ticking along nicely.""  Seamus Coleman put Everton ahead against Southampton in the ninth minute, collecting the ball from Osman on the right, bursting into the box and unleashing a powerful shot into the net.  Saints substitute Gaston Ramirez equalised in the 71st minute when his strike from distance beat Robles, who should have done better in his attempt to save.  Three minutes later, Romelu Lukaku",117,0
" Dean was raised on a farm by his aunt and uncle in Fairmount, Indiana. He received rave reviews for his work as the blackmailing Arab boy in the New York production of Gide's ""The Immoralist,"" good enough to earn him a trip to Hollywood. His early film efforts were strictly bit parts: a sailor in the Dean Martin and Jerry Lewis overly frantic musical comedy Sailor Beware (1952); a GI in Samuel Fuller's moody study of a platoon in the Korean War, Fixed Bayonets! (1951) ; a youth in the Piper Laurie-Rock Hudson",124,0
"You Are What You Eat (film)  You Are What You Eat is a 1968 American counterculture semi-documentary movie that attempts to capture the essence of the 1960s flower power hippie era and the Haight-Ashbury scene. The film features locally known personalities, including well known and somewhat mythical pot dealer Super Spade (Bill Powell Jr) and musicians of the day, including Tiny Tim, David Crosby and Peter Yarrow",95,0
"We Have Been Creating Catholic Snowflakes. Here’s What We Need to Do About It  769 Shares 766  0  1  0  0    “If men and women are really made for heroism and glory, made to stand in the presence of the living God, they can never be satisfied with bourgeois, mediocre, feel-good religion. They’ll never be fed by ugly worship and shallow moralizing. But that’s what we too often give them.” –Archbishop Charles Cha",106,1
The BBC has made a multimillion-pound bid to keep James May,15,0
" Parenthood case from being heard.  More recently however and dangerously under-reported even by conservative outlets. Senator Hirono went as far as to demand that Trump’s judicial nominee Brian Buescher give up his membership in the Knights of Columbus, one of the biggest Catholic groups in the world. Senator Kamala Harris, who may be running for president in 2020, also took part in the Catholic bashing. This leading to Senator Ben Sasse to request the Senate to re-affirm its Constitutional duty against religious bigotry.  The actions taken by these two Senators may be a glimpse into the future if Amy Barr",125,1
"  (Wuhou Ci  MAP   GOOGLE MAP ) ; 231 Wuhouci Dajie; admission ¥60;  h8am-6pm;  g1, 21, 26)  Located adjacent to Nanjiao Park (Nanjiao Gongyuan  MAP   GOOGLE MAP ) ; 235 Wuhouci Dajie;  h6am-7:30pm) and surrounded by mossy cypresses, this temple (rebuilt in 1672) honours several figures from the Three Kingdoms period, namely legendary military strategist Zhuge Liang",131,0
"Mobile wallet company MobiKwik, is venturing into the hyperlocal space with the launch of its new feature ‘Explore Nearby’. The feature is available on MobiKwik app and enables discovery of neighbourhood stores, restaurants, cafes, etc. that accept wallet payments.  With immediate effect, more than 10,000 MobiKwik partner retail stores, would now be visible to the users on the ‘Explore Nearby’ tab. Users can also view existing offers at these outlets and pay via MobiKwik to redeem it.  Started in 2009 by Bipin Preet Singh",122,1
" 1990, pp. 69–70.  41. Christopher Andrew and Vasili Mitrokhin. _The World Was Going Our Way: The KGB and the battle for the third world_, Basic Books, New York, 2005, pp. 386–92.  Chapter 2 Enter at your own risk  1. Stanley Wolpert, _Shameful Flight: The last years of the British Empire in India_, Oxford University Press, New York, 2009.  2. Dennis Kux, _The United States and Pakistan, 1947–2000: Disenchanted allies_, Woodrow Wilson",144,0
", described as “unimaginable worry”.  The Queen expressed her “deepest sympathy” to all those affected and said “the whole nation has been shocked by the death and injury”. The Labour leader Jeremy Corbyn warned against allowing “communities to be divided by this kind of appalling, atrocious act of violence”.    Condolences flowed in from world leaders including Vladimir Putin and Donald Trump, who described the attacker as “a loser”.  On Tuesday evening, thousands of people filled Albert Square in front of Manchester town hall for a vigil. The home secretary, Amber Rudd, joined Andy Burnham",117,1
" Williamsburg.” It takes about an hour to drive to Williamsburg from Norfolk.  Lease paid $192 for a round-trip ticket, including $50 for a carry on bag and $30 for a pre-assigned seat.  “It’s still less expensive than my other options. I couldn’t get a flight [to the Williamsburg area] for this week for less than $500,” she said, noting that she bought the ticket just a few days in advance, which often results in paying higher fares.  Another customer waiting for the 9:45 departure to Virginia, Scott Hayes",127,1
"  Episode 24  To Kaley Cuoco-Sweeting and LL Cool J: Given that the current standards of industry create new types of hybridized metals for armor and things of that nature, do you think there will become a point at which we won’t be able to develop or manipulate molecular structures to be able to create new elements?  Episode 25  To Dana Carvey, pretending to be Michael Caine: Is it true, the rumor that you, Michael Caine, might actually be Dana Carvey from a different parallel reality?  Episode 26  To Helen Hunt",122,0
"Military doctrine of Russia  The military doctrine of the Russian Federation is a strategic planning document of the Russian Federation and represents a system of officially state adopted views of preparation for the armed protection of Russia. The most recent revision of the military doctrine was approved in 2014.  Numerous successive revisions of military doctrine have been promulgated since 1990. These have included the military doctrines of May 1992 (in draft form), November 1993, and January 2000, as well as the two National Security Concepts of December 1997 and October 1999. Military doctrine in the Russian sense, however, extends beyond discussion of potential threats. In Christopher Donnelly",149,1
