prompt,prompt_len,target
" Championships. When he retired in '47, he was the NHL's all-time leading scorer.  Clapper had the skill to excel at both offense and defense much like Detroit's Red Kelly. Clapper was selected as an All-Star as a defenseman and a forward at different times in his career. He was the first player in NHL history to play 20 seasons. Clapper teamed with Bill Cowley to lead the Bruins to two Stanley Cups. He made three First Team NHL All-Star selections and three Second Team selections.  Moore had a very similar career to Bernie Geoffrion",124,0
" he is quoted in his flattering New York Times obituary, which spares just a sentence on his role in Chile, ""there’s got to be somebody who goes the whole way, and that’s why I believe as I do.""  And trailblazer both men were, harbinger of a brave and merciless new world. But if Pinochet’s revolution was to spread throughout Latin America and elsewhere, it first had to take hold in the United States. And even as the dictator was ""torturing people so prices could be free,"" as Uruguayan writer Eduardo Galeano",116,1
"; the imprint of Charles Granville the publisher of Rhythm. The first impression of probably 500 copies was followed by two more impressions of 500 copies in January and in May or June 1912. In early October 1912 Granville absconded to Algiers, and his firm was liquidated. A story that copies for America went down with the Titanic in April 1912 is probably not true.   Mansfield refused permission for a reprint of the collection in 1920, both as they were juvenilia and they could contribute to post-war jingoism. In 1926 after her death her husband John Middleton Murry",142,1
" Move?  The captaincy of any NHL franchise is an important distinction to have on your resume. It takes the right blend of leadership, playing ability, and notoriety to make a good captain, and the league is currently stocked with guys who embody those characteristics.  In the case of the Atlanta Thrashers, their recent history with the team’s captaincy has been a painful one to recount. After Bobby Holik left the team, the Thrashers didn’t name a captain immediately, but with his free agency looming the following season, they decided that Ilya Kovalchuk",118,0
"isia faced another terrible choice: a life of silence or a life of truth, no matter the cost. Reviewed by Jessi H., Teen Board Member.  BRAZEN: Rebel Ladies Who Rocked the Worldby Pénélope Bagieu (Graphic Novel) Throughout history and across the globe, one characteristic connects the daring women of BRAZEN: their indomitable spirit. With her characteristic wit and dazzling drawings, celebrated graphic novelist Pénélope Bagieu profiles the lives of these feisty female role models, some world famous, some little known. From Nellie Bly",114,1
", the one that was just a little better than Patrick’s, that said “My other car is the Enterprise”— awesome), and at one time could probably do it with my eyes closed. I told my iPod to shuffle my ’80s Alternative playlist, and after an hour of Boingo, Depeche Mode, OMD, Squeeze, and The Smiths, I was, as they say, really feeling it when I pulled up to the guard gate on Melrose.  I turned down Only a Lad and rolled down my window. “Hi,” I said, “I’m Wil Wheaton",121,0
" has handled many many RICO lawsuits, and Brett Kimberlin’s is super awesome and is going to make him a lot of money! Honey, where did I put the checkbook? Looks like it’s time to write a big fat settlement check to Mr. Convicted Bomber, because he is going to kick my ass in court! Experienced RICO Lawsuit Expert “Roger S” says so!  He chooses Morning Joe to float this turd of a trial balloon, because he knows nobody at MSNBC is going to pull out a pin to poke at it.  Mika Brzezinski",120,1
"Daryl Dragon  Daryl Frank Dragon (August 27, 1942 – January 2, 2019) was an American musician and songwriter, known as Captain from the pop musical duo Captain & Tennille with his then-wife, Toni Tennille",58,0
", he featured in 26 league games and scored 4 goals as Freiburg won the 2. Bundesliga and promoted after a defeat of VfL Osnabrück. On 9 June 2009, Toprak suffered from a karting accident, causing him to miss the first half of the 2009–10 season but he recovered, scoring a goal against Hamburger SV on the 65th minute. Toprak played 24 league games during the 2010–11 season.  Bayer Leverkusen Bayer 04 Leverkusen signed Toprak as a replacement for newly retired Sami Hyypiä",131,0
" Supreme Court; and they’re going to eliminate, they’re going to try and eliminate the rest of the Voting Rights Act.  Niles: We have a reader question that just came in, [Richard] who is watching, wants to know, pretty blankly, how do we stop this? How do we change it? Do you have any thoughts on that moving forward?  Palast: It’s not easy, but getting your voting rights has never been easy. Ask Martin Luther King, who took a bullet for it. And I’m working a lot with Robert F. Kennedy Jr.",125,0
" posible mantener un esquema de crecimiento basado en el mercado interno y dependiente de la exportación petrolera de los años setenta e inicios de los ochenta. Ante la crisis de la deuda de 1982, marcada por una creciente inflación y las presiones al peso en un régimen de tipo de cambio fijo (los ajustes ocurrían en el nivel de reservas que, cuando se agotaban, tenía que depreciarse la moneda), el entonces presidente José López Portillo",97,0
"141][142][143][144] This contrasts with many of the papers supposedly showing a link, which are often underpowered or badly controlled. Ironically, one epidemiological study has indicated the MMR vaccine has reduced rates of one risk factor for autism-congenital rubella syndrome.[145]  A small study by Andrew Wakefield, published in The Lancet in 1998, became infamous around 2000-2002 when the UK media caught hold of it. It hypothesized an alleged link between the measles vaccine and autism despite a small sample size of only 12 children. This eventually led to what Guardian columnist and science writer Ben Goldacre",146,1
"ately large military and play a greater role in the international issues of the day. A unipolar state that chooses not to develop and then exercise its military potential risks ceding the title, at least in the eyes of those for whom the willingness to make power kinetic is central to the concept. In practice, therefore, it would be difficult to have a consensus unipolar world without some degree of hegemony. But consensus is not a necessary component of empirical reality.  . Many scholars on the left maintain that the United States essentially operates a neoimperialist system, controlling the global South through economic means. See Michael Hardt",124,1
"The grandfather of a family with three generations of marijuana traffickers has been convicted on drug charges by a federal jury in Phoenix.  A jury on Wednesday found Kingsley Lloyd Bowen, 66, of Brooklyn, N.Y., guilty of conspiracy to possess more than 2,000 pounds of marijuana with intent to distribute and related charges, according to the U.S. Attorney's Office in Arizona.  Earlier this year, Bowen's daughter, 40-year-old Sandra Marie Bowen",105,0
" mean.  Where did Ross Taylor learn the versatile word? I’m willing to bet he picked it up earlier this year playing for the Delhi Daredevils in the IPL.  Taylor’s previous IPL teams are the Royal Challengers Bangalore and the Rajasthan Royals. Despite the cosmopolitan nature of the franchises, local culture has a role to play. Young Ross could have picked up ‘khamagani’ in Rajasthan, but its use is limited to respectfully greeting a new batsman (never really required), or starting a conversation with Shilpa Shetty",108,0
